www.mallareddycew.com,Malla Reddy College of Engineering for women (Id: C-19764)
www.mrcet.ac.in,Malla Reddy College of Engineering & Technology (Id: C-19871)
WWW.MRITS.AC.IN,Malla Reddy Institute of Technology & Sciences (Id: C-19785)
www.mrpgc.ac.in,Malla Reddy PG College (Id: C-27179)
www.mannancollege.com,Mannan Institute of Science & Technology (Id: C-19675)
www.pbit.ac.in,Marconi Institute of Technology (Id: C-19884)
www.mlritm.ac.in,Marri Educational Society's Marri Laxman Reddy Institute of Technology and Management (Id: C-19922)
www.meghaengg.com,Megha Institute of Engineering & Technology for women (Id: C-19916)
www.mlrip.ac.in,MLR Institute of Pharmacy (Id: C-19846)
www.jmnrwec.edu.in,M.N Rao Women's Engineering College (Id: C-19561)
www.mrm-edu.org,MRM College of Pharamacy (Id: C-19507)
www.mrrcolleges.com,MRR college of B.Pharmacy (Id: C-19832)
www.murthyinst.in,Murthy Institute of Technology & Sciences (Id: C-19612)
www.nagoleits.ac.in,Nagole Institute of Technology & Science (Id: C-19691)
www.nmrec.edu.in,Nalla Malla Reddy Engineering College (Id: C-19609)
www.nnrg.edu.in,Nalla Narasimha Reddy Education Society Group of Institutions (Id: C-19726)
www.nrcmec.org,Narasimha Reddy Engineering College (Id: C-27180)
www.bharatschoolofpharmacy.com,Nava Bharat Institute of  Pharmaceutical and Medical Sciences (Id: C-19568)
www.nexusinstitutions.com,Nexus College of Science & Technology (Id: C-19918)
www.nishitha.in,Nishitha College of Engineering & Technology (Id: C-19610)
www.ncet.ac.in,Nobel College of Engineering & Technology for Women (Id: C-19784)
www.nova.ac.in,Nova College of Engineering & Technology (Id: C-19731)
www.nova.ac.in,Nova College of Pharmaceutical Education and Research (Id: C-27185)
www.nova.ac.in,Nova Group of Institutions (Id: C-19787)
www.nova.ac.in,"NOVA PG COLLEGE (MBA), JAFFERGUDA (Id: C-44968)"
http://nri.edu.in,NRI Institute of Technology (Id: C-19819)
www.pirmec.com,P.Indra Reddy Memorial Engineering College (Id: C-19588)
www.pnrcp.com,Prathap Narender Reddy College of Pharmacy (Id: C-19893)
www.princetonedu.org,Princeton College of Engineering & Technology (Id: C-19953)
pcop.in,Princeton College of Pharmacy (Id: C-19889)
www.petw.in,Princeton Institute of Engineering & Technology For Women (Id: C-19848)
www.prrp.in,PRRM College of Pharmacy (Id: C-19665)
www.prrm.org.in,PRRM Engineering College (Id: C-19813)
www.amcecollege.com,Pujya Shri Madhavanji Institute of Science & Technology (Id: C-19896)
www.rajamahendra.org,Raja Mahendra College of Engineering (Id: C-19529)
www.rits.ac.in,Royal Institute of Technology & Science (Id: C-19658)
,Sagar Institue of Technology (Id: C-53657)
www.saipranavi.com,Sai Pranavi College of Pharmacy (Id: C-19855)
www.samskrutienggcollege.com,Samskruthi Faculty Business Management (Id: C-19887)
www.samskruti.ac.in,Samskruti College of Engineering & Technology (Id: C-19771)
www.scopsciences.net,Saraswathi College of Pharmacy / Sciences (Id: C-36344)
www.scientinst.ac.in,Scient Institute of Technology (Id: C-19898)
www.shaaz.org,Shaaz College of Engineering & Technology (Id: C-19869)
www.sjcolleges.com,Shahjehan College of Engineering & Technology (Id: C-19672)
www.siddhartha.ac.in,Siddhartha Institute of Engineering & Technology (Id: C-19939)
www.siddhartha.co.in,SIDDHARTHA INSTITUTE OF PHARMACY (Id: C-51951)
www.siddharatha.co.in,Siddhartha Institute of Technology & Science (Id: C-19915)
www.slc.edu.in,SLC's Institute of Engineering & Technology (Id: C-19590)
www.sphoorthyengg.com,Sphoorthy Engineering College (Id: C-19528)
htt://www.sprcollegeofengineering.org,S.P.R College of Engineering & Technology (Id: C-19594)
www.sreedattha.ac.in,Sree Datha Institute of Pharmacy (Id: C-19865)
WWW.SREEDATTHA.AC.IN,Sree Dattaha Group of Institutions (Id: C-19697)
www.sreedattha.ac.in,Sree Datta Institute of Engineering & Sciences (Id: C-19503)
www.sreenidhi.edu.in,Sreenidi Institute of Science &Technology (Id: C-19951)
www.srichaitanyaengg.com,"Sri Caitanya College of Engg& Tech,and Sri Chaitanya College of Business  Management (Id: C-19746)"
www.sriindugroup.org,Sri Hindu College of Engineering & Technology (Id: C-19647)
www.sriinduinstitute.org,Sri Indu Institute of Engineering and Technology (Id: C-19692)
www.sriinduinstituteofpharmacy.org,Sri Indu Institute of Pharmacy (Id: C-19519)
www.ksrit.ac.in,Sri K.S Raju Institute of Technology & Sciences (Id: C-19526)
www.spicvkb.com,Srinivasa Pharmaceutical Institute and Centre for Research (Id: C-19805)
www.sriit.ac.in,"S R INTERNATIONAL INSTITUTE OF TECHNOLOGY, RAMPALLY (Id: C-44970)"
www.ssit.net.in,SS Institute of Technology (Id: C-19854)
www.ssjpharmacy.com,SSJ College of Pharmacy (Id: C-19533)
www.ssjec.com,SSJ Engineering College (Id: C-19949)
www.smec.ac.in,St. Martin's Engineering College (Id: C-19780)
www.stpetershyd.com,St. Peter's Engineering College (Id: C-19826)
,Suprabhath College of Engineering & Technology (Id: C-19842)
,S.V College of Engineering & Technology (Id: C-19907)
info@svcet.ac.in,S.V Institute of Engineering & Technology (Id: C-19699)
www.svvr.org,SVVR Educational Society Group of Institutions (Id: C-19827)
symbiosiscollege.in,Symbiosis Institute of Technology & Science (Id: C-19801)
www.tkrec.ac.in,Teegala Krishna Reddy Engineering College (Id: C-27173)
www.manairedu.in,The Younis Sultan College of Engineering (Id: C-19812)
www.trml.ac.in,Thirumala Engineering College (Id: C-19520)
www.ushodaya.ac.in,Ushodaya Institute of Management & Technology (Id: C-19530)
www.vardhaman.org,Vardaman College of Engineering (Id: C-19650)
www.vnit.co.in,Vidya Nikethan Institute of Technology (Id: C-19933)
www.vvit.in,Vidya Vikas Institute of Technology (Id: C-19676)
www.vifcollege.com,VIF College of Engineering & Technology (Id: C-19502)
www.vbithyd.ac.in,Vignana Bharathi Institute of Technology (Id: C-19700)
vmtw.in,Vignan's Institute of Management & Technology For Women (Id: C-19622)
www.vijayacollegeofpharmacy.com,Vijaya College of Pharmacy (Id: C-36348)
www.vkits.org,Vijaya Krishana Institute of Technology & Sciences (Id: C-19631)
www.visioncollegeofpharmacy.com,Vision College of Pharmaceutical Sciences (Id: C-19629)
www.vcethyd.ac.in,Visvesvaraya College of Engineering Technology (Id: C-19859)
WWW.VBTS.IN,Viswa Bharathi Institute of Technology & Sciences (Id: C-19908)
www.vgi.edu.in,Vivekananda Group of Institutions (Id: C-19763)
,Vivekananda's Institute of Engineering & Technology (Id: C-36350)
www.mrem.ac.in,VMR Institue of Technology & management Sciences (Id: C-19902)
www.ashoka.ac.in,ASHOKA SCHOOL OF PLANNING AND ARCHITECTURE (Id: C-53317)
www.ada.edu.in,AURORA'S DESIGN ACADEMY (Id: C-53315)
www.adi.edu.in,AURORA'S DESIGN INSTITUTE (Id: C-53316)
,CSIIT COLLEGE OF ARCHITECTURE (Id: C-17031)
www.svcollegeofarchitecture,SRI VENKATESHWARA COLLEGE OF ARCHITECTURE (Id: C-17025)
,VAISHNAVI COLLEGE OF ARCHITECTURE (Reference No. C-17027-) (Id: C-54807)
www.ves.edu.in,VAISHNAVI SCHOOL OF ARCHITECTURE AND PLANNING (Id: C-53394)
www.manuu.ac.in,"MANUU POLYTECHNIC, HYDERABAD (Id: C-46610)"
,ABHYASA WOMEN'S COLLEGE (Id: C-50216)
www.useams.org,Academy of Management Studies (Id: C-25974)
adamcollegeofeducation.com,Adam College of Education (Id: C-25482)
,"ANNIE BESANT WOMEN'S COLLEGE, SAROORNAGAR (Id: C-50217)"
--,Anurag Degree & P.G College (Id: C-26144)
www.aradhanacollege.com,Aradhana College of Education (Id: C-25940)
www.aristotle.ac.in,Aristotle P.G.College (Id: C-25563)
www.achm.co.in,Aryan College of Hotel Management (Id: C-25916)
0,Ashritha Womens Degree College (Id: C-25796)
www.aurobindocolleges.com,Aurobindo College of Business Management (Id: C-25806)
www.aurobindocollege.com,Aurobindo Institute of Computer Science (Olive P.G College for Computer Science) (Id: C-26134)
www.aurora.edu.in,Auroras Management & Research Institute (Id: C-25847)
www.aurora.ac.in,Aurora's P.G. College-MBA (Id: C-26132)
www.apgcu.edu.in,Aurora's P.G. College-MCA (Id: C-25789)
azadmba.com,Azad Institute of Management (Id: C-25432)
www.bhagyaradhidegreecollege.com,Bhagyaradhi Degree College (Id: C-26135)
jbgroup.org.in,Bhasker Law College (Id: C-26106)
www.brightmba.com,Bright Institute of Management (Id: C-25774)
www.sreedatha.ac.in,Brindavan Institute of Teacher Education (Id: C-26137)
www.capitaldegreecollege.org.in,"CAPITAL DEGREE COLLEGE, L B NAGAR (Id: C-50224)"
,"CHAITANYA DEGREE COLLEGE, CHEVELLA (Id: C-50222)"
www.chaitanyamerit.net,"CHAITANYA MERIT DEGREE COLLEGE, HAYATHNAGAR (Id: C-50223)"
www.davidmemorial.in,David Memorial College of Education for Women (Id: C-25759)
www.deccanpharmacy.org,DECCAN SCHOOL OF PHARMACY (Id: C-50253)
www.einstein.ac.in,Einstein College of Business Management (Id: C-25618)
www.einstein.edu.in,Einstein College of Education (Id: C-25876)
www.frobelsdegreecollege.com,FROBEL'S DEGREE COLLEGE (Id: C-48857)
,GALAXY Degree College (Id: C-25616)
www.gandhiancollege.com,Gandhian College of Education (Id: C-25965)
www.gandhiancollege.com,Gandhian Institute of management (Id: C-25660)
,Gauthami Degree College (Id: C-26109)
,Gauthami Degree College (Chintal) (Id: C-25637)
,"GAYATRI DEGREE COLLEGE, UPPAL (Id: C-50246)"
www.geethanjalinptrr.com,"GEETANJALI DEGREE COLLEGE, NAWABPET (Id: C-50226)"
www.globalmba.edu.in,Global Education centre (Id: C-25933)
globalindia_ac.in,Global Institute of Management (Id: C-25610)
,Govt. Degree College (Chavella) (Id: C-25890)
,Govt. Degree College (Hayathnagar) (Id: C-25463)
,Govt. Degree College (Ibrahimpatnam) (Id: C-26036)
http://www.gdckukatpalli.hpage.com,Govt. Degree College (Kukatpally) (Id: C-25535)
,Govt. Degree College (Tandur) (Id: C-25641)
,"GOWTHAMI DEGREE COLLEGE, HAYATHNAGAR (Id: C-50227)"
www.grahambell.ac.in,Grahambell Institute of Technology & Science (Id: C-25452)
www.vishwavishwani.ac.in,Grahambell PG College (Id: C-25628)
,HAINDAVI DEGREE COLLEGE (KAPRA) (Id: C-48866)
http://www.hasvita.com/,Hashvitha P.G College (Id: C-26028)
www.helenkellersinstitute.in,Hellen Keller's Instiute of Research and Rehabilitation for the Disabled Children (Id: C-25479)
holycrosscollegebhelhyd.com,Holy Cross Degree College for Women (Id: C-25780)
hits.ac.in,Holy Mary Tec.College of Education (Id: C-25575)
,Holy Trinity College of Education (Id: C-25793)
www.horizon.ac.in,Horizon Institute of Technology (Id: C-25601)
hpcgroup.edu.in,Hyderabad Presidency College (Id: C-25530)
,Ibrahimpatnam Degree College (Id: C-25424)
0,IITM Degree College (Id: C-25865)
,INFANT JESUS DEGREE COLLEGE (Id: C-48837)
www.aurora.edu.in,Information and Research Institute of Aurora (Id: C-25968)
ims-india.ac.in,Institute of Management Studies P.G Centre (Id: C-25448)
,INTERNATIONAL DEGREE COLLEGE (Id: C-51081)
,Jagruthi Degree College (Chevalla) (Id: C-25935)
www.jaagruthimalkajgiri.com,Jagruthi Degree College (Malkajgiri) (Id: C-25696)
,Jagruthi Degree College (Shankarpally) (Id: C-25803)
,Jagruthi Womens Degree College (Id: C-25467)
,"JAGRUTHI WOMEN'S DEGREE COLLEGE, UPPAL (Id: C-50228)"
www.hasvita.com,Jesus P.G College (Id: C-26176)
www.kpmdckulakcherla.com,Karanam Padmavathi Memorial Degree & P.G College (Id: C-25489)
www.karunapgcollege.ac.in,Karuna P.G. College of Business Management (Id: C-25862)
www.karunapgcollege.ac.in,Karuna P.G College of Computers Applications (Id: C-25870)
www.kgrinstitutes.com,K.G.R Institute of Technology & Management (Id: C-25926)
WWW.KINGSTONPGCOLLEGE.NET,Kingston P.G. College (Id: C-25872)
www.klrgroupofinstitutions.com,K L R DEGREE COLLEGE (Id: C-48856)
,"KLR DEGREE COLLEGE, SHAMIRPET (Id: C-50229)"
www.kpritech.ac.in,Kommuri Pratap Reddy Institute of Management (Id: C-25570)
www.kranthicolleges.com,Kranthi (Alpha) Degree College (Id: C-25658)
www.kim.ac.in,Krishnamurthy Institute of Management (Id: C-25529)
,K.R.R Institute of Information Technology (Id: C-25838)
,"KVM COLLEGE OF PHYSICAL EDUCATION, KULKACHERLA (Id: C-50249)"
WWW.lalitha.edu.in,Lalitha College of Education (Id: C-25836)
www.leoacademy.in,Leo Academy of Hospitality & Tourism Management (Id: C-25802)
www.littleflowerinstitutions.com,Little Flower Degree College (Id: C-25471)
,London Management Academy (Id: C-25657)
,Magene Life Sciences Pvt. Ltd (Id: C-26058)
,"MAHARSHI DEGREE COLLEGE, DOMMERAPOCHAMPALLY (Id: C-50230)"
www.mahaveerdegreecollege.com,"MAHAVEER DEGREE COLLEGE OF ARTS, COMMERCE & SCIENCE, RAJENDRANAGAR (Id: C-50231)"
www.mrm-edu.org,MAK Azad College of Education (Id: C-25607)
www.mrctedu.com,Mallareddy College of Education (Suraram) (Id: C-25671)
www.mrcp.ac.in,Malla Reddy College of Pharmacy (Id: C-25573)
www.mrim.ac.in,Malla Reddy Institute of Management (Id: C-25860)
info@mnrindia.org,MNR Teacher Education College (Id: C-25818)
modernedn.com,Modern College of Education (Id: C-25919)
www.motherteresacolleges-nfc.ac.in,Mother Teresa College of Management & Computer Applications (Id: C-25966)
www.mtpgc-nfc.ac.in,Mother Teresa P.G. College (NFC Nagar) (Id: C-25948)
www.mtcop-nfc.ac.in,Mother Theresa College of Pharmacy (Id: C-25461)
www.mrm-edu.org,M.R.M  Institute of Management (Ibrahimpatnam) (Id: C-25927)
www.mvsrec.edu.in,MVSR Engineering College (Id: C-25615)
,"NAVEENA DEGREE COLLEGE, FATHENAGAR (Id: C-50232)"
,"NAVEENA DEGREE COLLEGE FOR WOMEN, HASTHINAPURAM (Id: C-50212)"
,Nawabshahala Khan College of Education (Id: C-25723)
www.netravidyalaya.org,Netra vidhyalayam Degree College for Blind (Id: C-25460)
newadarshcollege.com,New Adarsh Degree College (Id: C-25809)
,New Badruka Degree College (Id: C-25594)
,"NEW GOVTERNMENT DEGREE COLLEGE, SERILINGAMPALLY (Id: C-50225)"
,New Sri Medha Degree College (Id: C-26022)
www.noblepgcollege.com,Noble P.G College (MBA/MCA) (Id: C-26057)
nooriaarabiacollege.com,Nooria Arabia College (Id: C-25892)
www.ogaandesprg.org,OGA & Exhibhition Society College of Education (Id: C-25825)
www.omegacollegeofpharmacy.com,Omega College of Pharmacy (Id: C-25716)
omegapgedulabad@gmail.com,"Omega P.G. College - MBA, (Id: C-25569)"
www.omegapgcollege.com,"Omega P.G. College - MCA, (Id: C-25593)"
www.pallavincg.org,Pallavi College of Education (Id: C-26021)
PALLAVIINSTITUTIONS.COM,Pallavi College of Teacher Education (Id: C-25436)
pallaviinstitutions.com,Pallavi Degree College (Id: C-25493)
www.prrcbm.com,Pannala ram reddy college of business managememt (Id: C-25511)
www.peoplescollege.info,"Peoples College of Arts, Science & Commerce (Id: C-25702)"
www.osmania.ac.in,"P.G. College, Vikarabad (Id: C-25932)"
,PJR'S Memorial Sai Teja Degree College (Id: C-25679)
www.pmreds.org,PMR Degree College (Id: C-26133)
www.pmreds.org,Ponugoti Madhava Rao Degree College (Id: C-26011)
www.blissbed.org,Poojya Sri Madhavananji College of Education (Id: C-25934)
,"POOJYASRI MADHAVANJI DEGREE COLLEGE, MAHESHWARAM (Id: C-50234)"
www.pragathicollege.in,Pragathi Women's Degree College (Id: C-25936)
www.pragathicollege.in,"PRAGATHI WOMEN'S DEGREE COLLEGE, CHANDA NAGAR (Id: C-50251)"
www.pragathi.ac.in,Pragati College of Education (Id: C-25539)
www.prgnedu.com,Pragna College of Education (Id: C-25675)
www.pragnacollege.com,Pragna P.G. College (Id: C-25442)
,Pragnya Degree College (Id: C-25538)
,Pragnya Womens Degree College  (Id: C-25578)
,PRANATHI DEGREE COLLEGE (Id: C-48860)
,"PRATHIBA DEGREE COLLEGE FOR WOMEN, KUKATPALLY (Id: C-50233)"
WWW.PRATHIBHACOLLEGES.COM,Prathibha Degree College (Id: C-25444)
-,Prathibha Degree College (Ibrahimpatnam) (Id: C-25727)
,Prathibha Degree College (Vikarabad) (Id: C-25840)
www.princetonedu.in,Princeton College of Education (Id: C-25781)
www.pdcpshyd.com,Priyadarshini College of Pharmaceutical Sciences (Id: C-25568)
www.prrcolleges.net,PRR College of Commerce & Management (Id: C-25561)
www.pvrr.ac.in,P.V Ramreddy P.G College (Id: C-25592)
,Rabindranath College of Education (Id: C-26010)
www.rijdc.in,Rainbow Integrated Degree College (Id: C-26128)
ravipgcollege.tk,Ravi P.G. College (Id: C-26098)
rbvrrit.com,RBVRR Institute of Technology (Id: C-25775)
www.reahmba.com,Reah School of Business Management (Id: C-25434)
www.rishicollegeofeducation.com,Rishi College of Education (Id: C-25513)
www.ronaldrosspgcollege.ac.in,Ronald Ross P.G. College of Computer Science (Id: C-26152)
www.ronaldrosspgcollege.ac.in,Ronald Ross PG.College of Management Studies (Id: C-26034)
,SADHANA DEGREE COLLEGE (Id: C-50235)
www.sahithiwomenscollege.com,SAHITHI DEGREE COLLEGE FOR WOMEN (Id: C-48825)
,Sai Chaitanya Degree College (Id: C-26183)
,Sai Gowthami Degree College (Id: C-25584)
www.saitejacollege.com,Sai Teja Degree College (Id: C-25804)
www.mibmt.com,Samskruti Institute of Business Management (Id: C-26179)
www.sapcollege.org,SAP Degree College (Id: C-26154)
,Scholars Degree College (Id: C-25972)
www.scholarsdegreecollegeforwomen.com,Scholars Womens Degree College (Id: C-25715)
www.sescolleges.com,Scient College of Education (Id: C-26185)
,Shalivahana Degree College (Id: C-26064)
,Sharada Degree College (Id: C-25438)
www.shivaniwomenscollege.com,Shivani Womens Degree College (Id: C-25736)
www.gurukul.org,Shree Swaminarayan Gurukul College of Education (Id: C-26186)
www.shreeumacollege.edu.in,Shree Uma degree & P.G College (Id: C-26191)
,"SIDDHARATHA DEGREE COLLEGE, HANUMAN NAGAR (Id: C-50236)"
www.siddharthabed.com,Siddhartha College of Education (Id: C-25656)
www.bped.siddhartha.ac.in,"SIDDHARTHA COLLEGE OF PHYSICAL EDUCATION, IBRAHIMPATNAM (Id: C-50248)"
www.siddhartha.ac.in,Siddhartha Institute of Computer Science (Id: C-25510)
www.siddhartha.co.in,Siddhartha Institute of Technology & Science (formerly Siddharatha Technical Institute) (Id: C-25977)
,Sindu Degree College (Id: C-25867)
www.ssdc.ac.in,Siva Sivani Degree College (Id: C-25447)
,SPANDANA DEGREE COLLEGE (Co-Education) (Id: C-48859)
www.sphoorthy.in,"SPHOORTHY COLLEGE OF ARTS & COMMERCE, NADERGUL (Id: C-50237)"
,SPOORTHY DEGREE COLEGE (Id: C-52806)
,Spoorthy Women's Degree College (Id: C-25504)
www.srdcw.org,SREE RATNA DEGREE COLLEGE FOR WOMEN (Id: C-50238)
sreevignan@yahoo.com,Sree Vignan Degree College (Id: C-25764)
,Sri Chaitanya Degree College (Ghatkesar) (Id: C-26149)
www.srichakracollege.com,"SRI CHAKRA COLLEGE OF EDUCATION, IBRAHIMPATNAM (Id: C-50252)"
www.srichakracollege.com,Sri Chakra Institute of Computer Sciences (MCA) (Id: C-25562)
sriindueducation.org,Sri Indu College of Education (Id: C-25834)
http://www.sriindugroup.org/siim.php,Sri Indu Institute of Management (Id: C-25854)
www.narayanagroup.com,SRI NARAYANA DEGREE COLLEGE (Id: C-52077)
www.srldckulackcherla.com,Sri Ramalingeshwara Degree College (Id: C-25427)
,Sri Sai Degree College (Id: C-26081)
,Sri Sai Degree & P.G College (Id: C-26187)
,SRI SAI VIKAS DEGREE COLLEGE (Id: C-50239)
,Sri Saraswathi Vidhyalaya Degree College (Id: C-25995)
,Sri Vagdevi Degree College (Id: C-25470)
www.svintutions.org,SRI VENKATESHWARA DEGREE COLLEGE (PARGI) (Id: C-48862)
www.svbedc.com,Sri Vidhya College of Education (Id: C-25542)
WWW.SRMCE.COM,S.R.M. College of Education (Id: C-25869)
http://www.srmdegreecollegee.tk,"SRM DEGREE COLLEGE, B N REDDY NAGAR (Id: C-50240)"
http://srmdegreecollege.tk,"SRM DEGREE COLLEGE, SHAMSHABAD (Id: C-50241)"
www.stagnescedu.com,St. Agnes College of Education (Id: C-25456)
www.stannsmallapur.in,St. Anns Degree College for Women (Mallapur) (Id: C-26091)
www.stannspgmallapur.org,St. Ann's P.G. College for Women (Mallapur) (Id: C-25624)
www.stapgc.com,St. Anthonys P.G Collge (Id: C-25992)
WWW.STAUGUSTINEPG.COM,St. Augustien P.G College (Id: C-26151)
www.st-francis.ac.in,St. Francis Institute of Management (Id: C-26085)
www.stgeogecollege.com,St. George College of Education (Id: C-25486)
www.sjistedu.com,St. John Institute of Science & Technology (Id: C-25457)
www.stjohnscoe.in,St. Johns College of Education (Id: C-26156)
www.stjohnspgcollege.in,St. Johns P.G. College (Id: C-25525)
www.st-josephs.in,"ST. JOSEPH DEGREE COLLEGE, UPPARPALLI (Id: C-50242)"
www.st-josephs.in,ST. JOSEPHS DEGREE COLLEGE FOR WOMEN (Id: C-52846)
www.stjudesbed.com,St. Judes College of Education (Id: C-25792)
,ST. MARY'S COLLEGE (KUSHAIGUDA) (Id: C-48858)
www.stpaulscollege.ac.in,St. Paul's College of Management & Information Technology (Id: C-26053)
www.stpaulscollege.ac.in,St. Pauls College of Pharmacy (Id: C-25962)
stpiouscollege.org,St. Pious X P.G (M.B.A) College for Women (Id: C-25879)
www.vincentcollege.ac.in,St. Vincent P.G. College (Id: C-25695)
www.STXAVIERSPGCOLLEGE.COM,St. Xaviers P.G. College (Gopanpally) (Id: C-25783)
www.supredu.org,Suprabath College of Education (Id: C-25812)
www.simacs.org,Suprabhat Institute of Computer Studies (Id: C-25655)
www.simacs.org,Suprabhat Institute of Management Studies (Id: C-26087)
www.svrinstitutions.org,S.V.R School of Business Management (Id: C-26160)
www.swathigroup.net,Swathi Institute of Technology & Science (Id: C-26201)
Nil,Takshashila Degree College (Id: C-25956)
,TAPASYA DEGREE COLLEGE (Id: C-50243)
www.tkrims.edu.in,TKR Institute of Management & Science (Id: C-25807)
www.tmss-vidyadayinigroup.com,TMSS College of Management (Id: C-25590)
WWW.TMSSWOMENSDEGREECOLLEGE.COM,TMSS Degree College for Women (Id: C-25714)
www.educationsuk.com,UK College of Education (Id: C-25582)
vanitadegreecollegeforwomen.com,Vanitha Degree College for Women (Id: C-25873)
www.vedadegreecollege.com,"VEDA DEGREE COLLEGE, CHAMPAPET (Id: C-50244)"
www.vidyadayini.in,Vidya Dayani College of Information Technology (Id: C-25646)
www.vidyasagarcollege.com,Vidya Sagar Degree College (Id: C-26001)
,Vignan Degree College (Bandlaguda) (Id: C-25777)
kennedyinstitutions.org,Vijaya Bharathi College of Education (Id: C-25466)
www.vijayapgcollege.com,Vijaya P.G College (Id: C-26076)
,VIJETHA DEGREE COLLEGE FOR WOMEN (Id: C-56534)
www.vikasbedcollege.edu.in,Vikas College of Education (Id: C-25959)
www.tesgandeed.com,Vishwa Bharathi Arts & Science Degree College (Id: C-26089)
vishwachaitanya.org,VISHWA CHAITANYA WOMENS DEGREE COLLEGE (Id: C-48865)
www.vishwavishwani.ac.in,Vishwa Vishwani Institute of Systems & Management (Id: C-25636)
www.visionaryedu.in,"VISIONARY DEGREE COLLEGE, RAJENDRA NAGAR (Id: C-50247)"
,Vivekananda College of Education (Id: C-25878)
,"VIVEKANANDA DEGREE COLLEGE, CHEVELLA (Id: C-50245)"
www.vieb.co.in,VIvekananda P.G College (Id: C-25654)
,Yadaiah College of Education (Id: C-25635)
,"Collage of Agriculture, Rajendranagar (Id: C-26372)"
,Institute of Life Sciences (Id: C-12976)
,National Remote Sensing Agency (Id: C-13003)
,BC RESIDENTIAL DEGREE COLLEGE FOR WOMEN (Id: C-56478)
,"Anantalakshmi Govt. Ayurvedic College, Warangal (Id: C-30470)"
www.binwgl.org,"Balaji Inst. of Nursing, Warangal (Id: C-30565)"
,"Jaya College of B.Sc Nursing, Hanumakonda (Id: C-30536)"
,"Jaya College of Nursing, Warangal (Id: C-30685)"
,"Jaya Inst. of Medical Lab Technology B.Sc MLT, Warangal (Id: C-30416)"
,"Kakatiya College of Physiotherapy, Warabgal (Id: C-30594)"
,"Kakatiya Medical College, Warangal (Id: C-30626)"
,"Kaktiya Medical College (B.Sc MLT), Warangal (Id: C-30605)"
www.medhacollege.ac.in,"Medha Inst. of Nursing & Diagnostic Sceicnes, Hanmakonda (Id: C-30622)"
,"Rohini College of Nursing, Hanumakinda (Id: C-30389)"
,"Shaarvani Inst. of Medical Sciences, Warangal (Id: C-30545)"
www.stannshealthwing.com,"St. Ann's College of Nursing, Hanumakonda (Id: C-30585)"
www.johnson.com,"St. John College of Nursing, Warangal (Id: C-30419)"
,"Vaagdevi Ayurvedic College, Warangal (Id: C-30595)"
www.vaagdeviphysiotherapycollege.com,"Vaagdevi College of Physiotheraphy, Warangal (Id: C-30482)"
